source_name,title,source_url,category,announcement_type,publication_date,animal_type,pet_name,region,city,reward,description
alertuj-ogloszenia.pl,Zaginęła kotka Nagroda 1000 zł.,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-nagroda-1000-zl/,Zaginął Kotek,Zaginione,2026-05-17,Kot,Szekla,mazowieckie,Kania Nowa,1000 zł,"Nagroda 1 000 PLN Szekla to 6-letnia, szylkretowa kotka o szczupłej budowie. Futerko ma głównie brązowo-czarne z rudymi prześwitami. Oczy ma żółte. Na szyi i brzuchu ma jaśniejsze łatki. Obie tylne łapki ma rude. Jest wykastrowana i ma czip. Wymknęła się z domu Kani Nowej 3 kwietnia więc do tej pory może być już gdzieś daleko 😔 Generalnie jest kotem nie wychodzącym ale bardzo ciekawskim. Głodna mogła przyjść do kogoś. Jeśli ją widziałeś lub wiesz gdzie może przebywać bardzo proszę o kontakt: lub . Dla znalazcy nagroda 1000 zł. Bardzo się o nią martwimy i tęsknimy."
alertuj-ogloszenia.pl,Zaginął Rottweiler Rolf ! Nagroda !,https://alertuj-ogloszenia.pl/listing/zaginal-rottweiler-nagroda-2/,Zaginął Piesek,Zaginione,2026-05-16,Pies,Rolf,podlaskie,Bielsk Podlaski,5 000 PLN,"Nagroda 5 000 PLN Witam w weekend majowy w Bielsku Podlaskim na ulicy Kleeberga, zaginął pies Rottweiler, jest duży ale ufny do ludzi i nieagresywny. Za pomoc w odnalezieniu psa nagroda 5000 zł. Proszę o kontakt pod numerem"
alertuj-ogloszenia.pl,Zaginął Rottweiler ! Nagroda 5 000 PLN !,https://alertuj-ogloszenia.pl/listing/zaginal-rottweiler-nagroda/,Zaginął Piesek,Zaginione,2026-05-16,Pies,Rolf,podlaskie,Bielsk Podlaski,5 000 PLN,"Nagroda 5 000 PLN Witam w weekend majowy, w Bielsku podlaskim na ulicy Kleeberga zaginął pies rottweiler. Pies jest duży ale ufny i nieagresywny. Za pomoc w odnalezieniu psa nagroda 5000 zł."
alertuj-ogloszenia.pl,Zaginął kot Gacek,https://alertuj-ogloszenia.pl/listing/zaginal-kot-gacek-4/,Zaginął Kotek,Zaginione,2026-05-16,Kot,Gacek,małopolskie,"Biały Dunajec, Poronin",,"Dość mały kocur, wykastrowany, czarna sierść z brązową poświatą, złote oczy"
alertuj-ogloszenia.pl,ZAGINĘŁA KOTKA KLEMENTYNA,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-klementyna/,Zaginął Kotek,Zaginione,2026-05-16,Kot,KLEMENTYNA,podkarpackie,BAGNO BAR TAURUS,2 000 PLN,"Nagroda 2 000 PLN W dniu 09.05.26r na parkingu Bar Taurus (Bagno – 30 km przed Tarnowem) zaginęła czarna kotka. Wiek 7 lat.Znaki szczególne – nacięte lewe uszko, brak jednego zęba przedniego kła, biała łatka na dole przy tylnych łapkach na brzuszku. Mogła wskoczyć na naczepę tira i pojechać razem z Nim.Na parkingu byłam parę dni nie przyszła. Dla znalazcy nagroda!!"
alertuj-ogloszenia.pl,Zaginął kotek Bydgoszcz Osowa Góra,https://alertuj-ogloszenia.pl/listing/zaginal-kotek-bydgoszcz-osowa-gora/,Zaginął Kotek,Zaginione,2026-05-15,Kot,Anielka,kujawsko-pomorskie,Bydgoszcz,,"Zaginęła kotka 13 mają br. w Bydgoszczy na Osowej Górze w okolicy ulicy Albatrosowej (koło Biedronki na dolnym tarasie). Jest bardzo płochliwa i nie ufna szczególne wobec dorosłych. Bardzo prosimy o pomoc w jej odnalezieniu! Jeżeli ktoś ją widział lub zobaczy, bardzo prosimy o kontakt."
alertuj-ogloszenia.pl,Zaginęła kotka Bonczi,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-bonczi/,Zaginął Kotek,Zaginione,2026-05-15,Kot,Bonczi,małopolskie,Kraków,,"W czwartek 14.05 zaginęła w Krakowie (osiedle przy ul. Obozowa 33-31-41) zaginęła kotka. Reaguje na imię Bonczi. Jest płochliwa, może uciekać przy próbie kontaktu. Bardzo prosimy o pomoc w jej odnalezieniu! Jeśli ktoś ją widział lub zobaczy prosimy o kontakt."
alertuj-ogloszenia.pl,Zaginął Kot Kuzia,https://alertuj-ogloszenia.pl/listing/zaginal-kot-kuzia/,Zaginął Kotek,Zaginione,2026-05-14,Kot,Kuzia,śląskie,Bielsko-Biała,,Mój kot zgubił się 5 maja 2026 roku. Ma pieprzyk na nosie.
alertuj-ogloszenia.pl,Zaginęła Kotka Luna (Radia),https://alertuj-ogloszenia.pl/listing/zaginela-kotka-luna-radia/,Zaginął Kotek,Zaginione,2026-05-14,Kot,Luna (Radia),małopolskie,Bochnia,300 PLN,Nagroda 300 PLN Zginęła 06.05.2026 w okolicy ulicy 20 Stycznia w Bochni. Jest trybie spokojna i przyjazna. Kolor: czarno-biało-ruda Czarny nosek i pyszczek Czerwona obroża z niebieskim identyfikatorem (dokręcanym) Proszę o kontakt pod numerem Dla znalazcy przewidziana jest nagroda.
alertuj-ogloszenia.pl,Zaginęła kotka Dasti,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-dasti/,Zaginął Kotek,Zaginione,2026-05-14,Kot,Dasti,opolskie,Opole Bierkowice,,"Dzień dobry. W środę 13.05 zaginęła w Opolu Bierkowice zaginęła biało-czarna koteczka. Reaguje na imię Dasti. Jest drobnej postury 3,5 kg. Koteczka jest ciekawska i ufna ale może być przestraszona. Gorąco prosimy o pomoc w jej odnalezieniu. Jeśli ktoś ją widział lub zobaczy prosimy o informację , a także zabezpieczenie jeśli to możliwe."
alertuj-ogloszenia.pl,Znalazł się nasz kotek. Bardzo dziękujemy za wszelką pomoc.,https://alertuj-ogloszenia.pl/listing/zgubil-sie-nasz-kotek-prosimy-o-pomoc/,Zaginął Kotek,Zaginione,2026-05-13,Kot,Toschi reaguje na Tosiek,mazowieckie,Otwock,1 000 PLN,"Nagroda 1 000 PLN 7 maja około godziny 18 zgubił się nasz kotek w okolicach ulicy Mickiewicza w Otwocku o imieniu Toschi, Tosiek. Kotek jest domowy, nie reaguje na kici kici, zaczipowany. Nasze poszukiwania od tygodnia nie przynoszą rezultatów. Prosimy bardzo o pomoc."
alertuj-ogloszenia.pl,Zaginął piesek Amik,https://alertuj-ogloszenia.pl/listing/zaginal-piesek-amik/,Zaginął Piesek,Zaginione,2026-05-13,Pies,Amik,mazowieckie,Stok Lacki Folwark,300 PLN,"Nagroda 300 PLN Shih tzu brązowy, pręgowany, mocno zarośnięty, białe skarpetki."
alertuj-ogloszenia.pl,ZAGINĄŁ KOT FELEK,https://alertuj-ogloszenia.pl/listing/zaginal-kot-felek/,Zaginął Kotek,Zaginione,2026-05-13,Kot,FELEK,mazowieckie,"SIERZCHÓW, POWIAT PIASECZYŃSKI",100 PLN,"Nagroda 100 PLN Opis kota: • umaszczenie: biało szary • rana na pyszczku (kot jest alergikiem) • kot niewychodzący – może być bardzo wystraszony 📅 Data zaginięcia: niedziela, 26 kwietnia Felek nie zna terenu i mógł się gdzieś ukryć (garaże, piwnice, szopy, krzaki). Bardzo prosimy o sprawdzenie okolicy. Każda informacja jest niezwykle cenna."
alertuj-ogloszenia.pl,Zaginęła kotka Fiona ala brytyjska,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-fioma-ala-brytyjska/,Zaginął Kotek,Zaginione,2026-05-13,Kot,Fiona,łódzkie,Łódź Stare Polesie,1 500 PLN,"Nagroda 1 500 PLN Dla znalazcy albo przywłaszczenia kota czeka nagroda. 8 Maja na ul. Żeromskiego 16, Łódź Stare Polesie zaginęła kotka a la brytyjska. Bierze 3 leki. bo inaczej się nie wypróżni Ma długie łapy pręgowany lekko ogon i bursztynowe oczy. Jest jasno brązowa . Na trzecim zdjęciu są razem bo wychowywały się 2 lata razem i ta druga jest teraz bardzo osowiała i płacze. POMÓŻCIE JĄ ZNALEŹĆ Widziana na początku była na al. 1 Maja 25 ale teraz może być wszędzie . Jeśli ją ktoś trzyma w domu PROSZĘ O ZWROT ZGUBY 😿😿😿 NAGRODA CZEKA"
alertuj-ogloszenia.pl,Zaginął pies okolice Wielopola Skrzyńskiego,https://alertuj-ogloszenia.pl/listing/zaginal-pies-okolice-wielopola-skrzynskiego/,Zaginął Piesek,Zaginione,2026-05-12,Pies,Pimpek,podkarpackie,Powiat Ropczycko-Sędziszowski,,Pies rasy Jack Russel Terrier tricolor. Wabi się Pimpek.
alertuj-ogloszenia.pl,Zaginęła czarna kotka Klementyna,https://alertuj-ogloszenia.pl/listing/zaginela-czarna-kotka-klementyna/,Zaginął Kotek,Zaginione,2026-05-12,Kot,Klementyna,podkarpackie,Bagno( Brzesko ),2 000 PLN,"Nagroda 2 000 PLN W dniu 09.05.26r na parkingu Bar Taurus Bagno ( 30 km przed Tarnowem) zaginęła czarna kotka, biały brzuszek, nacięte lewe uszko,brak jednego zęba kła. Kotka jechała z rodzicami na wieś, w czasie postoju wystraszyła się tira i wyrwała z szelek i uciekła. Szukaliśmy Ją całą noc w tym miejscu na razie bez skutku. Małgorzata."
alertuj-ogloszenia.pl,Zaginął kot Fernando,https://alertuj-ogloszenia.pl/listing/zaginal-kot-fernando/,Zaginął Kotek,Zaginione,2026-05-11,Kot,Ferdek,lubelskie,Lublin,,"8.05.26 r w godzinach wieczornych nasz kochany Ferduś wyszedł na spacer i do dziś nie wrócił. Mieszkamy w dzielnicy Dziesiąta na ulicy Zamenhofa Lublin. Bardzo się o niego martwimy i będziemy wdzięczni za każdą informację o nim. Ferdek to kot egzotyczny ma taki maleńki spłaszczony nosek jak psy mopsy,jest duży,biały z brązowymi znacznikami i brązowym ogonkiem oraz gęsta puszysta sierścią. Prosimy o pomoc .Każda informacja jest dla nas nadzieją na odnalezienie naszego puszka"
alertuj-ogloszenia.pl,Zaginęła sunia Yorkshire terrier,https://alertuj-ogloszenia.pl/listing/zaginela-sunia-yorkshire-terrier/,Zaginął Piesek,Zaginione,2026-05-11,Pies,Luna,świętokrzyskie,Ostrowiec,Tak,"York Sire Stalowo złota. Ma sześć miesięcy. Ostrzyżona, uszy lekko opadnięte. Na znalazcę czeka nagroda."
alertuj-ogloszenia.pl,Pilne ! Zaginęła kotka Cleo !,https://alertuj-ogloszenia.pl/listing/pilne-zaginela-kotka-cleo/,Zaginął Kotek,Zaginione,2026-05-11,Kot,Cleo,śląskie,Świętochłowice,1 000 PLN,"Nagroda 1 000 PLN Zaginęła kotka Cleo ! Ma około 8 miesięcy. Jest malutka chudziutka, biało-czarna. Jest po zabiegu kastracji. Choruje na FeLv."
alertuj-ogloszenia.pl,Zaginął kot Feliks,https://alertuj-ogloszenia.pl/listing/zaginal-kot-feliks/,Zaginął Kotek,Zaginione,2026-05-10,Kot,Feliks,kujawsko-pomorskie,Brodnica,,7 maja w miastie Brodnica przy ul. 18 Stycznia i sklepu Lewiatan zaginął kot na imię Filya (Feliks). Na swoje imię reaguje. Moja córka bardzo tęsknie za nim. Jeśli ktoś go widział bardzo proszę o kontakt telefoniczny lub e-mail albo SMS na numer . Dziękuję bardzo.
alertuj-ogloszenia.pl,Zaginęła kotka Mija vel Pysiol,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-mija-vel-pysiol/,Zaginął Kotek,Zaginione,2026-05-10,Kot,Mija reaguje też na Pysiol,dolnośląskie,Prochowice,1 000 PLN,Nagroda 1 000 PLN Zaginęła 2 letnia kotka. Kotka ma charakterystyczne plamki na nosku. Wabi się Mija reaguje też na Pysiol.
alertuj-ogloszenia.pl,Zaginęła młoda kotka Luna,https://alertuj-ogloszenia.pl/listing/zaginela-mloda-kotka-luna/,Zaginął Kotek,Zaginione,2026-05-09,Kot,Luna,podlaskie,Białystok,,"Zaginęła kotka, ostatnio była widziana rano przy ulicy Palmowej, Dziesięciny, Białystok. Bardzo proszę o kontakt telefoniczny w razie jak by ktoś znalazł, przygarnął, widział. Dziękuję"
alertuj-ogloszenia.pl,Zaginął kot Dyzio,https://alertuj-ogloszenia.pl/listing/zaginal-kot-dyzio/,Zaginął Kotek,Zaginione,2026-05-09,Kot,Dyzio,łódzkie,Aleksandrów Łódzki,,. Jest to mieszaniec. Bardzo przyjazny i ufny. Reaguje na swoje imię. Ma chipa. Jest biało rudy. Bardzo proszę o kontakt jeżeli ktoś go widział bądź wie gdzie przebywa
alertuj-ogloszenia.pl,Zaginął piesek Betowen - Mszana Dolna,https://alertuj-ogloszenia.pl/listing/zaginal-piesek-betowen-mszana-dolna/,Zaginął Piesek,Zaginione,2026-05-08,Pies,Betowen,małopolskie,Mszana Dolna,Tak,Betowen. Piesek wysokości do pół-łydki. Miał znaczące widoczne białe plamki na przednich stopach – skarpetki. Nagroda rzeczowa o wartości 1000zł.
alertuj-ogloszenia.pl,Zaginęła suczka Coffee / Sędziszowa,https://alertuj-ogloszenia.pl/listing/zaginela-suczka-coffee-sedziszowa/,Zaginął Piesek,Zaginione,2026-05-07,Pies,Coffee,dolnośląskie,Sędziszowa,,"We wtorek 5.05 w Sędziszowej – pod Złotoryją – zagineła 13-letnia suczka o imieniu Coffee. Jest niegroźna. Pewnie jest wystraszona. Bardzo proszę o pomoc w jej odnalezieniu. Jeśli ktoś ją widział, proszę o zabezpieczenie jej i o pilny kontakt. Dziękuję ❤️"
alertuj-ogloszenia.pl,Zaginął Kotek Rysio,https://alertuj-ogloszenia.pl/listing/zaginal-kotek-rysio-3/,Zaginął Kotek,Zaginione,2026-05-07,Kot,Rysio,opolskie,Poznań,500 PLN,"Nagroda 500 PLN Rysio ostatni raz widzimy był w poniedziałek 4 maja w godzinach wieczornych na ul. Kołobrzeskiej w Poznaniu, każdego kto go widział lub wie co się z nim stało proszę o kontakt."
alertuj-ogloszenia.pl,Zaginął kot Mobi !,https://alertuj-ogloszenia.pl/listing/zaginal-kot-mobi/,Zaginął Kotek,Zaginione,2026-05-07,Kot,Mobi,mazowieckie,Łazy,1 000 PLN,"Nagroda 1 000 PLN 3.05 w Łazach ( Powiat Piaseczyński) przy ul. Papierowej zaginął kot Mobi. Ma 7 lat, jest niedużym kotem z kręconą sierścią i dużymi uszami. Jest bardzo strachliwy. Proszę o pomoc w znalezieniu, będziemy wdzięczni za wszelkie informacje!"
alertuj-ogloszenia.pl,Zaginął kot Blu,https://alertuj-ogloszenia.pl/listing/zaginal-kot-blu/,Zaginął Kotek,Zaginione,2026-05-07,Kot,Blu,mazowieckie,Sękocin Las,Tak,W dniu 06.05 zaginął kot Bengalski – wyszedł z domu w miejscowości Sękocin Las. Ma na imię Blu- brązowo szare cętki na grzbiecie i rudy brzuch. Proszę o kontakt telefoniczny : Dla znalazcy wysoka nagroda.
alertuj-ogloszenia.pl,Zaginęła 3 letnia kotka Figa,https://alertuj-ogloszenia.pl/listing/zaginela-3-letnia-kotka-figa/,Zaginął Kotek,Zaginione,2026-05-07,Kot,Figa,pomorskie,Rokitki Tczewskie,,"Piątek 1.05.2026 na osiedlu Nowe Rokitki zaginęła kotka Figa. Umaszczenie tri color. Jest płochliwa, nie zna terenu. Proszę o pomoc w odnalezieniu."
alertuj-ogloszenia.pl,Zaginęła sunia rasy Pekińczyk,https://alertuj-ogloszenia.pl/listing/zaginela-sunia-rasy-pekinczyk/,Zaginął Piesek,Zaginione,2026-05-06,Pies,Szila,mazowieckie,Marki,Tak,"Dnia 05.05.2026r w Markach zaginęła mała suczka Szila rasy Pekińczyk. Jest bardzo wystraszona. Ostatni raz widziana koło Marvetu przy ulicy Pomnikowej, stamtąd ślad się urywa. Prosimy o wszelkie informacje o piesku. Dla znalazcy przewidziana nagroda."
alertuj-ogloszenia.pl,Zaginęła kotka Kocia,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-kocia/,Zaginął Kotek,Zaginione,2026-05-06,Kot,Kocia,mazowieckie,"Siedlce, Nowy Świat 11",,"W dniu 05/05/2026 w okolicach godziny 10 wieczorem zaginęła czarna kotka w okolicach ulicy Nowy Świat 11, Siedlce. Kotka ma około 15 lat, jest płochliwa i może uciekać. Znaki charakterystyczne – biały krawat i białe skarpety. Kicia jest bardzo łagodna. Będę wdzięczna za jakiekolwiek informacje. Dziękuje."
alertuj-ogloszenia.pl,Zaginął kot Dziabek,https://alertuj-ogloszenia.pl/listing/zaginal-kot-dziabek/,Zaginął Kotek,Zaginione,2026-05-06,Kot,Dziabek,mazowieckie,Sulejówek,,"23.04.2026 r. w Sulejówku w okolicach ulic Zamojskiej i Grabińskiej zaginął dwuletni biało rudy kot z mikrochipem. Bardzo prosimy o sprawdzenie garaży, komórek, piwnic – kot jest ciekawski mógł wejść do środka. Będziemy wdzięczni za każdą informacje – dobrą i złą."
alertuj-ogloszenia.pl,Zaginął piesek Roxy,https://alertuj-ogloszenia.pl/listing/zaginal-piesek-roxy/,Zaginął Piesek,Zaginione,2026-05-06,Pies,Roxy,opolskie,Puszczykowo,,Poszukuje pieska który zaginął 06.05.2026. Ma niebieską obrożę w kwiatki i napis kiss the dog oraz nr czipa i telefonu.
alertuj-ogloszenia.pl,"Zaginęła kotka Lenka, Warszawa Bemowo, ul. Coopera",https://alertuj-ogloszenia.pl/listing/zaginela-kotka-lenka-warszawa-bemowo-ul-coopera/,Zaginął Kotek,Zaginione,2026-05-06,Kot,Lenka,mazowieckie,Warszawa Bemowo,,"Kotek jest szary, przypomina kota z reklamy Whiskas. Ma gęste, krótkie futerko, okrągłą buzię i zielony oczka. Jest średniej wielkości bardzo przyjazny. Zaginął dnia 6.05. Jeśli ktoś go widział lub znalazł, bardzo proszę o kontakt: . Każda informacja jest bardzo ważna!"
alertuj-ogloszenia.pl,Zaginął kot Pimpek,https://alertuj-ogloszenia.pl/listing/zaginal-kot-pimpek/,Zaginął Kotek,Zaginione,2026-05-06,Kot,Pimpek,łódzkie,Łódź,,"Witam, mój kot od ponad tygodnia nie wrócił do domu jest kotem wy chodzącym najdłużej nie było go 4 dni jest wykastrowany , ma charakterystyczny pieprzyk na nosku, jest płochliwy nie da się złapać chyba że ostrożnie się do niego zbliży wtedy może podejść"
alertuj-ogloszenia.pl,Zaginął Frodo w Gryfinie,https://alertuj-ogloszenia.pl/listing/zaginal-frodo-w-gryfinie/,Zaginął Piesek,Zaginione,2026-05-05,Pies,Frodo,pomorskie,Gryfino,,Data zaginięcia: 03.05.2026 w okolicach godziny 5.00 Lokalizacja: ul. Popiełuszki w Gryfinie (często spacerował też w lasku przy stadionie) Imię: Frodo Rasa: Border terrier Wiek: 12 lat Umaszczenie: grizzle Nie posiada chipa Znak szczególny: delikatnie widoczny tatuaż w uchu – Y094 STAN ZDROWIA: Frodo jest chory – ma cukrzycę oraz przyjmuje leki na tarczycę i zespół Cushinga. Przez cukrzycę ślepnie. Bez leków może być: – ospały – zdezorientowany – wrażliwy na dotyk Może nie reagować na swoje imię Zwykle nie szczeka Prosimy go nie podnosić – może to sprawiać mu ból Numery kontaktowe: 1) )
alertuj-ogloszenia.pl,Zaginął Kotek Nadarzyn,https://alertuj-ogloszenia.pl/listing/zaginal-kotek-nadarzyn/,Zaginął Kotek,Zaginione,2026-05-05,Kot,Lotka,mazowieckie,Nadarzyn,,"Zaginęła kotka Lotka trójkolorowa (maść: biało-rudo-czarna), w wieku około 8–9 lat. Jest bardzo ważna dla naszej rodziny. Jeśli ktoś ją widział lub ma jakiekolwiek informacje, prosimy o pilny kontakt."
alertuj-ogloszenia.pl,Zaginęła Sara między Łężycą a Przylepem,https://alertuj-ogloszenia.pl/listing/zaginela-sara-miedzy-lezyca-a-przylepem/,Zaginął Piesek,Zaginione,2026-05-05,Pies,Sara,lubuskie,Zielona Góra,1 000 PLN,Nagroda 1 000 PLN Czarna średniej wielkości suczka lekko siwa ma szelki i czerwone serduszko
alertuj-ogloszenia.pl,zaginął kotek Cynamon,https://alertuj-ogloszenia.pl/listing/zaginal-kotek-cynamon/,Zaginął Kotek,Zaginione,2026-05-05,Kot,cynamon,mazowieckie,Słodowiec Bielany,100 PLN,Nagroda 100 PLN Kot biało rudy cynamon i reaguje na synu ma rok dziś o godzinie 3 w nocy wyszedł z Perzyńskiego 14d 1 i nie wrócił park Herberta przeszukany okolica też szukajcie pomóżcie dzięki
alertuj-ogloszenia.pl,Zaginął Kotek Kokos,https://alertuj-ogloszenia.pl/listing/zaginal-kotek-kokos-2/,Zaginął Kotek,Zaginione,2026-05-05,Kot,KOKOS,pomorskie,Pruszcz Gdański,,Zaginał nasz KOKOS wczoraj poniedziałek 04.05 w Pruszczu Gdańskim w okolicy ul. Fantazego. Proszę o pilny kontakt osobę która szczęśliwie go odnajdzie. Martwimy się.
alertuj-ogloszenia.pl,Zaginął nasz kot Kotełek,https://alertuj-ogloszenia.pl/listing/zaginal-nasz-kot-kotelek/,Zaginął Kotek,Zaginione,2026-05-05,Kot,Kokos,pomorskie,Pruszcz Gdański,,Zaginał nasz KOKOS wczoraj poniedziałek w Pruszczu Gdańskim w okolicy ul. Fantazego. Proszę o pilny kontakt osobę która szczęśliwie go odnajdzie. Martwimy się
alertuj-ogloszenia.pl,Zaginęła Sunia Shih-tzu,https://alertuj-ogloszenia.pl/listing/zaginela-sunia-shih-tzu/,Zaginął Piesek,Zaginione,2026-05-05,Pies,Suzi,dolnośląskie,Ząbkowice Śląskie,500 PLN,"Nagroda 500 PLN Dnia 2.05 zaginęła suczka Suzi rasy Shih-tzu maści biało-czekoladowej, 3 letnia. Ma ona zarejestrowany chip. Cała rodzina bardzo tęskni 😢"
alertuj-ogloszenia.pl,Zaginął Pudelek ! Proszę o pomoc !,https://alertuj-ogloszenia.pl/listing/zaginal-pudelek-prosze-o-pomoc/,Zaginął Piesek,Zaginione,2026-05-05,Pies,Layla,opolskie,Powiat kluczborski,2 000 PLN,"Nagroda 2 000 PLN Dnia 28.04.26r. piesek został oddany do hotelu w Biadaczu (koło Kluczborka ) a podczas odbierania 2.05.26r. (dzień przed planowym odbiorem) okazało się, że pieska nie ma w hotelu. Nikt również nie powiadomił nas o tym, że piesek uciekł. Jeżeli ktokolwiek gdziekolwiek ją widział bardzo prosimy o kontakt bezpośrednio z właścicielami. Piesek wabi się Layla (Leli) i ma 7 miesięcy. Dla znalazcy pieska przewidziana jest nagroda pieniężna. Tel. lub"
alertuj-ogloszenia.pl,Zaginęła mała kotka Milusia,https://alertuj-ogloszenia.pl/listing/zaginela-mala-kotka-milusia/,Zaginął Kotek,Zaginione,2026-05-04,Kot,Milusia,pomorskie,Szczecin,500 PLN,"Nagroda 500 PLN W sobotę 2 maja w Szczecinie przy ul. Pocztowej zaginęła 11 miesięczna kotka. Jest drobniutka, około 3 kg, wygląda jak półroczne kocię. Jest wysterylizowana, jeszcze nie ma czipa. Bardzo płochliwa, może być trudna do złapania, choć podchodzi do człowieka przy okazji jedzenia, do wspólnego spania. Na pyszczku ma charakterystyczny rysunek – z jednej strony okrąg, z drugiej pół – nierówno. Bardzo prosimy o pomoc."
alertuj-ogloszenia.pl,Zaginął ukochany kot Dante,https://alertuj-ogloszenia.pl/listing/zaginal-ukochany-kot-dante/,Zaginął Kotek,Zaginione,2026-05-04,Kot,Dante,mazowieckie,Mińsk Mazowiecki,2 000 PLN,"Nagroda 2 000 PLN Zaginął czarny, długowłosy kot przy osiedlu Kopernika 8A/Jana Pawła II – Mińsk Mazowiecki 3 maja koło 1:00 w nocy. Jest niewychodzący, kastrowany. Ma 2 lata. Reaguje na imię Dante, posiada czip po lewej stronie szyi. Jest nieufny. Może ktoś mieszka między blokami na Kopernika 8A, na ogrodzonym osiedlu przy Jana Pawła II lub przy sąsiadujących osiedlach na Okrzei i go zobaczy. Kot jest przewlekle chory, wymaga stałego leczenia. Ma wygoloną brodę. Bardzo proszę o pomoc. Jakby ktoś znalazł proszę o kontakt , będę dozgonnie wdzięczna.💔 Dla znalazcy nagroda – 2000 zł."
alertuj-ogloszenia.pl,Poszukiwana Kotka Frytka,https://alertuj-ogloszenia.pl/listing/poszukiwana-kotka-frytka/,Zaginął Kotek,Zaginione,2026-05-04,Kot,Frytka,kujawsko-pomorskie,Toruń,,"Zaginęła ruda kotka o imieniu Frytka. Wysterylizowana, posiada microchip. Jest cała ruda, drobnej budowy, młodziutka. Zaginęła w Kaszczorku, na wysokości cmentarza. Jest ostrożna, ale może podejść do człowieka. Jeśli ją zobaczysz, daj znać, nawet jeśli nie da się podejść."
alertuj-ogloszenia.pl,Zaginięcie kociczki Kiwi,https://alertuj-ogloszenia.pl/listing/zaginiecie-kociczki-kiwi/,Zaginął Kotek,Zaginione,2026-05-04,Kot,Kiwi,małopolskie,Grybów / Biała Niżna Osiedle Słoneczne,1 000 PLN,"Nagroda 1 000 PLN Witam, zaginęła moja córeczka kociczka dnia 30kwietnia o godzinie 19 była ostatni raz widziana w okolicach Białej Niżnej koło Słonecznych Tarasów . Ma na imię Kiwi , miła,bardzo przyjazna , oswojona , dużo się łasi i mruczy , jest również wykastrowana . Bardzo zależy mi na jej odnalezieniu bo jest to członek rodziny i wszyscy są bardzo z nią związani. Jakby ktoś widział to bardzo proszę o kontakt pod numer telefonu : , za jej odnalezienie czeka znalazcę nagroda ."
alertuj-ogloszenia.pl,Zaginęła kotka Olena,https://alertuj-ogloszenia.pl/listing/zaginela-kotka-olena/,Zaginął Kotek,Zaginione,2026-05-04,Kot,Olena,opolskie,Poznań,,"W dniu 01.05.2026 wieczorem w okolicach między Grunwaldzka 59 a 55 Poznań a rozbudowany szpital obok, ewentualnie Ostroroga, Zakręt, Rycerska w tych rejonach mogła się pojawić i zostać zabrana, przywłaszczona kotka Olenka trikolorka,jest zaczipowana, prosimy o oddanie.ma właściciela, kontakt priv mesenger lub numer telefonu ( jeśli nie odbieram proszę pisać smsa lub na mesengerze) ktokolwiek widział.lub ma jakieś informacje prosimy o kontakt 🆘🆘📢"
alertuj-ogloszenia.pl,ZAGINĄŁ KOTEK NYX,https://alertuj-ogloszenia.pl/listing/zaginal-kotek-nyx/,Zaginął Kotek,Zaginione,2026-05-04,Kot,Nyx,kujawsko-pomorskie,Sąsieczno/Osiek/Obrowo,,", czarny, roczny – Sąsieczno/Osiek/Obrowo. Wszelkie informacje na grafice"
alertuj-ogloszenia.pl,Zaginął kot Marsel,https://alertuj-ogloszenia.pl/listing/zaginal-kot-marsel/,Zaginął Kotek,Zaginione,2026-05-04,Kot,Marsel,dolnośląskie,Wrocław,500 PLN,Nagroda 500 PLN Wrocław przy ulicy Jaworskiej 01.05.2026 około 20/21 godziny Marsel.
alertuj-ogloszenia.pl,Zaginęła Sunia Bezia,https://alertuj-ogloszenia.pl/listing/zaginela-sunia-bezia/,Zaginął Piesek,Zaginione,2026-05-04,Pies,Bezia,łódzkie,e-mail: marlena.mrul@o2.pl,,"Zaginęła sunia Bezia w okolicach Feliksowa gmina Głowno. Bardzo długo poszukiwana była w okolicach Mąkolice, Biesiekierz itp… Bez rezultatu. Prawdopodobnie ktoś ją zabrał i przebywa w okolicach Żyrardowa,i pobliskich miejscowości. Apel do wszystkich ludzi o dobrych serduszkach o jakąkolwiek informacje, na jej temat. Proszę osobę która ją zabrała i zaopiekowała się sunią o kontakt. Wierzę w moc internetu i ludzką dobroć. Mój kontakt tel. . Gwarantuję anonimowość."
alertuj-ogloszenia.pl,Poszukiwany kot Puszek,https://alertuj-ogloszenia.pl/listing/poszukiwany-kot-puszek/,Zaginął Kotek,Zaginione,2026-05-03,Kot,Puszek,mazowieckie,Działki powiat żyrardowski,300 PLN,"Nagroda 300 PLN Zaginął mój 9 letni kocurek w dniu 01.05.26 w miejscowosci DZIAŁKI. Jest mieszańcem kota Norweskiego leśnego z europejskim. Ma charakterystyczną czarną plamkę na pyszczku. Wykastrowany. Nie posiada czipa, płochliwy. Martwimy się. Bardzo proszę o pomoc w odnalezieniu mojego przyjaciela. Dla znalazcy przewidziana NAGRODA."
